AVVB1;AVVB2;AVVB3;AVVB4;AVVB5;AVVB6;AVVB7;AVVB8;AVVB9;AVVB10;AVVB11;AVVB12;AVVB13;AVVB14;AVVB15;AVVB16;AVVB17;AVVB18;AVVB19;AVVB20;AVVB21;AVVB22;AVVB23;AVVB24;AVVB25;AVVB26;AVVB27;AVVB28;AVVB29;AVVB30;AVVB31;AVVB32;AVVB33;AVVB34;AVVB35;AVVB35a;AVVB35b;AVVB36;AVVB37;AVVB38;AVVB39;AVVB40;AVVB41;AVVB42;AVVB43;AVVB44;AVVB45;AVVB46;AVVB47;AVVB48;AVVB49;AVVB50;AVVB51;AVVB52;AVVB53;AVVB54;AVVB55;AVVB56;AVVB57;AVVB58;AVVB59;AVVB60;AVVB61;AVVB62;AVVB63
0,866633518;0,579083342;0,568309068;0,509957477;0,499796448;0,81455216;1,042129579;0,661443718;0,611650636;0,454158315;0,724858731;0,537389872;0,908181964;0,674249369;0,496931181;0,452618985;0,430034547;0,448820382;0,618682246;0,69706481;0,426455553;0,465558266;0,434738516;0,575503312;0,287598863;0,479081789;0,325464725;0,313275427;0,425154477;0,421599308;0,319013213;0,521476555;1,996745239;1,202863195;1,208227025;0,609176935;0,719917543;0,552053908;0,633025157;0,650851759;0,444642644;0,673942746;0,578253596;0,775247448;0,507370864;0,633126674;0,481157709;0,53626179;0,566536663;0,832717498;0,528364177;0,851907329;0,812143719;0,752284911;0,611819486;0,706396093;0,666215019;0,736220354;0,77986751;0,827866433;0,763150344;0,723136048;0,796608502;0,778896882;0,636483988
0,754815586;0,78539501;0,719103335;0,720776295;1,008250851;0,905216216;0,773083477;0,619300672;0,877278307;0,716839919;0,741613189;1,015781759;1,043719668;1,114372433;1,08879117;0,97336731;1,01642401;0,939985808;1,01967152;1,092354626;1,131687307;1,244500728;0,79941058;1,12117304;0,749936552;1,189241264;0,612344681;0,479041389;0,731741173;1,050183611;1,180405136;1,319048433;1,202863195;2,577911753;1,160112083;1,296554117;1,133966261;0,657602644;0,81443614;0,758254735;0,819460199;0,776222219;0,668236038;0,946123447;1,119282544;0,916015352;1,217961268;0,942503017;0,97661482;0,903424129;0,772456765;0,948630297;1,107369828;1,016294524;1,213434436;1,079369766;1,127864879;1,138182327;1,034287904;0,961247417;1,061019003;0,920537005;1,030030403;0,848817274;0,870674519
0,78905066;0,72941146;0,730208058;0,714317531;0,732363742;0,876666615;0,845282305;0,672400827;0,753813364;0,674859508;0,763538802;0,872934827;1,042368352;0,906029388;0,776804906;0,875416816;0,859537165;0,826207457;0,845808537;0,977756887;0,739850625;0,820580512;0,699395041;0,832483905;0,595366471;0,875177007;0,568971;0,509369092;0,668404369;0,793511713;0,699546799;0,859025954;1,208227025;1,160112083;2,019703114;1,022644001;0,937648326;0,796958632;0,845996033;0,927659255;0,724353217;0,81317132;0,719833636;0,949921531;0,869709071;0,907984109;0,921534565;0,846958373;0,927346935;0,873161169;0,71185626;1,0037841;1,144798546;0,975772643;0,966776989;1,013127813;0,997287526;1,004833973;0,944128326;0,988693279;0,999255196;0,874797872;0,975767982;0,863321783;0,824083368
0,661358775;0,838913146;0,806464979;0,842146153;1,183775917;0,855074558;0,544594994;0,708707677;1,03127088;0,924691953;0,702165525;1,20196508;0,974868831;1,230738951;1,20096493;1,286306074;1,306438046;1,163961962;1,104867639;1,276160065;1,34899234;1,382308581;0,830161443;1,161197176;0,844694439;1,30577197;0,653574074;0,569959238;0,819851246;1,238916772;1,273297388;1,271951769;0,609176935;1,296554117;1,022644001;2,055399827;1,257430168;0,731541246;0,932375655;0,826115263;0,998655417;0,855795018;0,754484102;0,912253523;1,149113021;0,974944968;1,518236296;1,060189775;1,154426092;0,781509911;0,817974735;0,95084399;1,065445354;0,993062656;1,250298595;1,095961589;1,179947791;1,211366285;1,04440957;0,96177054;1,093959217;0,937354134;1,000960786;0,793721481;0,905425465
0,724663984;0,828272501;0,766919941;0,771949179;0,964932072;0,843209493;0,641626655;0,702745104;0,919949138;0,810969022;0,774478819;0,978820227;0,919287205;0,948376504;0,856728872;0,99374427;1,006349478;0,96800607;0,952689425;1,130612573;1,038135712;1,031185937;0,744256258;0,890902828;0,732896188;1,044409052;0,629388153;0,563558484;0,727201392;0,976499319;0,906388841;1,045527293;0,719917543;1,133966261;0,937648326;1,257430168;1,890366238;0,687483879;0,855131532;0,762868064;0,743085186;0,820488836;0,706097757;0,825520663;0,960637279;0,942201574;1,160491218;0,981285123;1,000847357;0,946064919;0,81952028;0,906962724;0,982653014;0,941072455;1,014752086;1,033957456;0,989061537;1,05277385;0,996284268;0,960589628;1,04984384;0,914858783;1,139718031;0,919158237;0,824946263
0,510453667;0,535860901;0,547441097;0,550201739;0,61176562;0,584274179;0,442961398;0,51565797;0,595433804;0,512680827;0,555822469;0,613740023;0,678318339;0,624112373;0,563865107;0,687382362;0,678958518;0,632897742;0,579002543;0,670691093;0,622973932;0,624908971;0,550343656;0,643690663;0,495620782;0,666463633;0,43314014;0,399425082;0,518503556;0,619195011;0,537870524;0,602757535;0,552053908;0,657602644;0,796958632;0,731541246;0,687483879;1,554876703;1,06572608;1,156676041;0,781404768;0,877018299;0,697877983;0,642047744;0,609027767;0,65050888;0,819515101;0,675671644;0,995057777;0,676686815;0,66537595;0,755269305;0,859400946;0,494975424;0,783543878;0,677551781;0,708152959;0,71334276;0,704641298;0,69400894;0,714960818;0,73286304;0,811400987;0,616252052;0,808120329
0,584667817;0,691986886;0,665869033;0,70680734;0,819266487;0,691303717;0,502760642;0,618375106;0,826449855;0,777135872;0,73314273;0,847316272;0,859830321;0,888626464;0,815490156;0,839130682;0,827022701;0,817331966;0,723947667;0,843231247;0,838495165;0,851737962;0,666654754;0,783771255;0,676336684;0,830129331;0,50568133;0,459205163;0,643294436;0,764036546;0,708390178;0,783121235;0,633025157;0,81443614;0,845996033;0,932375655;0,855131532;1,06572608;1,811690518;1,20898167;0,970828348;1,137552507;0,824199388;0,751049614;0,824830244;0,827012861;0,981182052;0,867097078;1,161973574;0,809682966;0,742822071;0,910674312;0,998918533;0,717654127;0,976069943;0,84462607;0,873802384;0,876117594;0,832447131;0,894499951;0,849110431;0,822439931;0,952051318;0,781247313;0,863339393
0,519533229;0,573919439;0,589669085;0,574980189;0,655966976;0,63974341;0,480665144;0,508756364;0,647344759;0,582582573;0,595414122;0,696383196;0,7231231;0,763325409;0,701511361;0,799641583;0,82033397;0,759677528;0,700141917;0,817339217;0,754265011;0,748296223;0,6307519;0,801650688;0,557090397;0,795289298;0,465920827;0,402387723;0,509587147;0,68647337;0,62150815;0,690170973;0,650851759;0,758254735;0,927659255;0,826115263;0,762868064;1,156676041;1,20898167;1,732875989;1,004369377;1,026243196;0,72898053;0,895356113;0,842408233;0,78625169;0,942278229;0,74344205;1,100759824;0,732798297;0,662910536;0,942112487;1,060720668;0,640165535;0,919897861;0,844977236;0,916545209;0,886955058;0,807406602;0,860512454;0,877988926;0,848227336;0,934783059;0,695393922;0,917069886
0,418042067;0,561074423;0,553770375;0,549093339;0,741992324;0,605090355;0,354802119;0,491682334;0,739505156;0,556473007;0,536005925;0,783480688;0,649209876;0,846419193;0,898938732;0,885185243;0,964449348;0,879542759;0,77674845;0,917040881;1,00023929;1,01914736;0,628568765;0,933951759;0,635170481;0,920629199;0,472638563;0,385316283;0,588628018;0,817412247;0,807564057;0,816191971;0,444642644;0,819460199;0,724353217;0,998655417;0,743085186;0,781404768;0,970828348;1,004369377;1,827439647;0,910104573;0,680387008;0,724271382;0,89922153;0,751238663;1,047602177;0,750701037;0,941688809;0,738627759;0,696343832;0,866383869;0,956748554;0,733162412;1,034000963;0,962244977;1,011859886;1,002951246;0,927170834;0,842285998;0,955105635;0,861080121;0,870488059;0,578633767;0,914785752
0,587433638;0,684160749;0,672167234;0,678558665;0,779892371;0,70352979;0,529240538;0,623909339;0,79058999;0,658319478;0,7625516;0,827603317;0,85112627;0,853856871;0,851489866;0,763888932;0,780788415;0,68489105;0,711359034;0,78029326;0,795031879;0,830199253;0,551052204;0,681925302;0,572670158;0,726253036;0,433816575;0,361593403;0,615877061;0,772994391;0,736918543;0,818227491;0,673942746;0,776222219;0,81317132;0,855795018;0,820488836;0,877018299;1,137552507;1,026243196;0,910104573;1,776674902;0,820045475;0,77102931;0,808613412;0,729447716;0,940777227;0,80287459;0,978548824;0,851235038;0,757283072;0,856699349;0,926416707;0,706891247;0,910057958;0,829243128;0,851911473;0,872587804;0,811972798;0,946869286;0,878172279;0,828243496;0,926084187;0,760001243;0,871942446
0,581972435;0,767443065;0,771928462;0,771446773;0,871213181;0,711365249;0,52588426;0,722319768;0,850169109;0,613515235;0,715280907;0,750345728;0,82464482;0,736656463;0,612370579;0,679086968;0,692910898;0,628085005;0,610029471;0,657897872;0,607615851;0,675596024;0,613639542;0,626225585;0,616389826;0,698318235;0,439983219;0,381999368;0,618860419;0,678672613;0,516483573;0,620258868;0,578253596;0,668236038;0,719833636;0,754484102;0,706097757;0,697877983;0,824199388;0,72898053;0,680387008;0,820045475;1,404819989;0,645638133;0,737164048;0,730803694;0,733036033;0,7313061;0,735874367;0,764552936;0,74513003;0,700980468;0,737785581;0,609905164;0,714985679;0,739784846;0,703492498;0,72119065;0,740033459;0,736532157;0,752655759;0,67739847;0,831481683;0,652449099;0,635595196
0,724212336;0,624348556;0,560166985;0,54175407;0,728600359;0,770352357;0,697823599;0,605628499;0,758008712;0,644376421;0,694343532;0,855328869;0,910941053;0,901222866;0,862747383;1,030692336;1,066002144;1,068622942;0,887058647;1,043437388;0,927804279;0,893297802;0,82878164;1,028121779;0,718295342;1,02265436;0,690716887;0,611309829;0,652130563;0,831535031;0,75476172;0,866448094;0,775247448;0,946123447;0,949921531;0,912253523;0,825520663;0,642047744;0,751049614;0,895356113;0,724271382;0,77102931;0,645638133;2,143288738;0,970631529;0,965096778;0,993586815;0,830022634;0,945773317;0,771826427;0,653093422;0,864686048;0,904968638;0,920651988;0,899802663;1,048147055;1,044894883;1,042631467;0,993631358;0,916025711;0,983242434;0,84611516;0,935373515;0,849698815;0,753214103
0,436693237;0,666895598;0,704818435;0,712059294;1,051862786;0,559055477;0,395336431;0,39031548;0,712572059;0,663107354;0,536497972;0,998613981;0,763167954;0,996270802;1,061205463;1,103928607;1,203687763;1,021568231;0,928335172;0,973590026;1,12549891;1,515141062;0,901592678;1,134732818;0,950344692;1,465128372;0,645730327;0,566788384;0,796018045;1,19018703;1,37962822;1,376566134;0,507370864;1,119282544;0,869709071;1,149113021;0,960637279;0,609027767;0,824830244;0,842408233;0,89922153;0,808613412;0,737164048;0,970631529;2,547371692;1,340912928;1,285032967;1,074571531;1,157733683;0,744610014;0,780810168;0,826144786;1,117912063;0,841469718;1,211402023;0,941635978;1,091126062;1,003303448;0,84193276;0,807749481;0,996592963;0,838477037;0,945807501;0,67138721;0,791359655
0,555428832;0,619869374;0,6114331;0,637174925;0,842290142;0,620738485;0,535802891;0,490583257;0,689891284;0,641764947;0,618263748;0,875365021;0,800308695;0,794826774;0,751215874;0,993724588;1,010388924;0,907867054;0,890824619;0,996871617;0,894167431;1,053919025;0,866539252;0,896607984;0,818486464;1,088647182;0,696718824;0,625130651;0,832186087;1,023454584;0,894571427;1,044662326;0,633126674;0,916015352;0,907984109;0,974944968;0,942201574;0,65050888;0,827012861;0,78625169;0,751238663;0,729447716;0,730803694;0,965096778;1,340912928;1,887117175;1,122879148;1,080335213;1,054001896;0,831483755;0,826733171;0,839532607;1,021155948;0,962234618;0,977207349;0,937247955;0,970633601;0,936392312;0,895795847;0,767748652;0,933018423;0,822937676;0,994716969;0,884149354;0,692193027
0,690206194;0,925867686;0,80209353;0,865546871;1,220474333;0,770827312;0,464481978;0,723669531;1,083917315;1,078731658;0,835035816;1,356715405;0,931458375;1,264001326;1,252544401;1,399602219;1,436260236;1,332200071;1,29196306;1,390390064;1,644370206;1,616440584;0,875389882;1,24466647;0,930574763;1,50773964;0,672720398;0,592918667;0,815668847;1,288591244;1,491177857;1,450140104;0,481157709;1,217961268;0,921534565;1,518236296;1,160491218;0,819515101;0,981182052;0,942278229;1,047602177;0,940777227;0,733036033;0,993586815;1,285032967;1,122879148;2,606002973;1,186250654;1,340402235;0,749784276;0,794110975;0,96880733;1,179195218;1,002576254;1,453447695;1,116209063;1,225765651;1,230649865;1,043578787;1,00398817;1,11287661;0,973888362;0,9964728;0,889307042;0,949907547
0,538137784;0,639527428;0,614685789;0,692159879;0,977284004;0,564496481;0,407433017;0,479373391;0,704717436;0,787020319;0,657940343;1,121594647;0,798292338;0,848786198;0,824264131;1,049093857;1,047317826;0,954450435;0,864299144;0,936186688;0,91562534;1,026613526;0,921556837;0,847752899;0,901228046;1,084861528;0,741068312;0,620110736;0,936093458;1,143595361;1,056803974;1,188200196;0,53626179;0,942503017;0,846958373;1,060189775;0,981285123;0,675671644;0,867097078;0,74344205;0,750701037;0,80287459;0,7313061;0,830022634;1,074571531;1,080335213;1,186250654;1,835087092;1,272266679;0,84958435;0,906313222;0,807503975;0,959421146;0,752512806;0,95971741;0,808715965;0,816540547;0,868666449;0,874045299;0,83512801;0,84585567;0,714002103;0,894057109;0,859892993;0,724089066
0,549053975;0,663857337;0,628452745;0,685783986;0,947452492;0,668832709;0,435813768;0,468992236;0,765578466;0,831545908;0,6801674;1,141125286;0,879944684;1,010094732;0,993634466;1,240982851;1,242437238;1,164248385;0,934365078;1,082420457;1,05694589;1,132642396;0,957980225;1,050095561;0,898716016;1,244849822;0,727511641;0,639423839;0,887228015;1,209983892;1,196500769;1,24373935;0,566536663;0,97661482;0,927346935;1,154426092;1,000847357;0,995057777;1,161973574;1,100759824;0,941688809;0,978548824;0,735874367;0,945773317;1,157733683;1,054001896;1,340402235;1,272266679;2,05429298;0,888190355;0,893735465;0,960018853;1,102792237;0,852423202;1,104255947;0,989961206;1,082588271;1,028706538;0,954132936;0,917641697;1,00471122;0,92144755;1,031672286;0,8353673;0,864639433
0,644285263;0,655304007;0,62896551;0,587162236;0,669480139;0,753370004;0,662877905;0,611273055;0,710865433;0,505300123;0,719927902;0,70469102;0,860010566;0,649263742;0,563883235;0,71504576;0,701610806;0,607899167;0,714784199;0,825517556;0,660703575;0,709559178;0,607216516;0,677349265;0,5561322;0,716147428;0,461404354;0,413047014;0,61959849;0,677580268;0,505027684;0,694433654;0,832717498;0,903424129;0,873161169;0,781509911;0,946064919;0,676686815;0,809682966;0,732798297;0,738627759;0,851235038;0,764552936;0,771826427;0,744610014;0,831483755;0,749784276;0,84958435;0,888190355;1,760927845;0,987625278;0,95627826;0,852968079;0,953112586;0,821819952;0,992477379;0,924966981;0,948533441;0,991846523;0,911566211;0,999027301;0,956353362;1,086074553;0,895895292;0,918737666
0,530226704;0,595944497;0,558281668;0,602467486;0,739699903;0,599951313;0,454496014;0,51840411;0,638557836;0,580032216;0,611570873;0,768096711;0,744321001;0,67554423;0,645135727;0,809877195;0,806115885;0,723130869;0,671399641;0,747341652;0,733453496;0,767999337;0,678854929;0,679579015;0,651682542;0,7560918;0,525756846;0,477789;0,710474385;0,84499899;0,658512154;0,79541205;0,528364177;0,772456765;0,71185626;0,817974735;0,81952028;0,66537595;0,742822071;0,662910536;0,696343832;0,757283072;0,74513003;0,653093422;0,780810168;0,826733171;0,794110975;0,906313222;0,893735465;0,987625278;1,485849247;0,791899353;0,766356418;0,82729255;0,805070673;0,857206934;0,822197016;0,834503369;0,9231029;0,751091567;0,841569164;0,795385117;0,869131045;0,737594978;0,812016305
0,625266353;0,657251477;0,635097969;0,586711624;0,667972922;0,804975372;0,700094784;0,630444759;0,743690145;0,522837713;0,656940711;0,8139876;0,873256988;0,808334758;0,6455708;0,842553258;0,827380601;0,710926032;0,789914591;0,916020531;0,781081571;0,797156486;0,557698463;0,791921107;0,53952173;0,794867173;0,406113813;0,452519539;0,603995421;0,703552579;0,617872182;0,79189521;0,851907329;0,948630297;1,0037841;0,95084399;0,906962724;0,755269305;0,910674312;0,942112487;0,866383869;0,856699349;0,700980468;0,864686048;0,826144786;0,839532607;0,96880733;0,807503975;0,960018853;0,95627826;0,791899353;1,784004848;1,169778993;1,090259024;1,079492;1,014557339;0,990168384;1,085703187;1,03028316;0,918470407;1,059020775;0,966352275;0,976775383;0,814619492;0,829827369
0,654480476;0,715409357;0,725556919;0,718077806;0,846542464;0,785734782;0,612976573;0,613066696;0,81090894;0,645623631;0,581914425;0,893948858;0,895988522;0,934459344;0,884379322;0,956365275;1,014128481;0,883824085;0,955515847;1,045977905;0,983947874;1,105879184;0,661153669;0,96474354;0,631969586;1,019418763;0,507518996;0,513415272;0,698152493;0,869801265;0,964939323;1,080928777;0,812143719;1,107369828;1,144798546;1,065445354;0,982653014;0,859400946;0,998918533;1,060720668;0,956748554;0,926416707;0,737785581;0,904968638;1,117912063;1,021155948;1,179195218;0,959421146;1,102792237;0,852968079;0,766356418;1,169778993;2,5049935;1,047545204;1,41558494;1,053640371;1,107469273;1,109919149;1,031424709;0,949598852;1,110362509;1,050719165;1,075842566;0,794954188;0,899179058
0,635036852;0,6675047;0,606921806;0,616198186;0,762221152;0,799527635;0,670090278;0,640823324;0,772840043;0,535700338;0,612965179;0,790101051;0,900877915;0,770597345;0,653686986;0,95009815;0,986288982;0,911363177;0,987390131;1,026182078;1,02963573;1,012338466;0,576656256;0,943637315;0,505358133;0,923018993;0,471822283;0,466567221;0,574270605;0,730065106;0,621449104;0,875377452;0,752284911;1,016294524;0,975772643;0,993062656;0,941072455;0,494975424;0,717654127;0,640165535;0,733162412;0,706891247;0,609905164;0,920651988;0,841469718;0,962234618;1,002576254;0,752512806;0,852423202;0,953112586;0,82729255;1,090259024;1,047545204;2,312452932;1,13399941;1,291242082;1,225379265;1,262075609;1,183089123;0,906459282;1,188815513;1,027437575;1,031351161;0,921876408;0,848814167
0,542923588;0,73136411;0,645337725;0,725976454;1,024805382;0,76194457;0,49146169;0,562630328;0,863459556;0,684436295;0,585474774;1,023692838;0,912962589;1,114724635;1,070735636;1,13581325;1,191101719;1,069524683;1,095325554;1,124938494;1,262681604;1,356365275;0,700910028;1,140761689;0,687187615;1,182367108;0,526126658;0,478623926;0,662497216;1,021145589;1,127871094;1,165141321;0,611819486;1,213434436;0,966776989;1,250298595;1,014752086;0,783543878;0,976069943;0,919897861;1,034000963;0,910057958;0,714985679;0,899802663;1,211402023;0,977207349;1,453447695;0,95971741;1,104255947;0,821819952;0,805070673;1,079492;1,41558494;1,13399941;2,293775865;1,177621704;1,258996949;1,282216387;1,087459018;0,94015155;1,147216309;1,044406462;1,001595268;0,727029953;0,97975149
0,657083664;0,741173972;0,648181239;0,620398713;0,833057269;0,852294752;0,657664797;0,674392322;0,841384776;0,656353362;0,662342869;0,931773285;0,90395036;0,972709521;0,884343066;1,101038478;1,158600722;1,068882432;1,011382341;1,137332898;1,078107018;1,081575172;0,723217884;1,109809345;0,636216729;1,10608429;0,560709791;0,489195167;0,635631452;0,886796049;0,814354305;0,931413832;0,706396093;1,079369766;1,013127813;1,095961589;1,033957456;0,677551781;0,84462607;0,844977236;0,962244977;0,829243128;0,739784846;1,048147055;0,941635978;0,937247955;1,116209063;0,808715965;0,989961206;0,992477379;0,857206934;1,014557339;1,053640371;1,291242082;1,177621704;1,816013798;1,486944181;1,44400143;1,298194965;1,048681573;1,306520399;1,093155368;1,167964117;0,878000321;0,982336032
0,595254595;0,691898835;0,610324699;0,616855975;0,827895437;0,794607683;0,556445556;0,605208965;0,839419177;0,670568858;0,62681397;0,918569853;0,854391908;1,016936775;1,021611221;1,131494632;1,239958875;1,098342579;1,017114429;1,167671478;1,150862118;1,207353253;0,73933786;1,24095022;0,667412506;1,252828752;0,545355854;0,501718021;0,632531556;0,927582599;0,944225699;1,03730234;0,666215019;1,127864879;0,997287526;1,179947791;0,989061537;0,708152959;0,873802384;0,916545209;1,011859886;0,851911473;0,703492498;1,044894883;1,091126062;0,970633601;1,225765651;0,816540547;1,082588271;0,924966981;0,822197016;0,990168384;1,107469273;1,225379265;1,258996949;1,486944181;1,83338202;1,460104832;1,26667081;1,030025224;1,29678512;1,128513863;1,156701421;0,823791248;1,025160692
0,631728224;0,739876004;0,635626272;0,644208607;0,866233665;0,904354875;0,638917807;0,680108872;0,890353808;0,690639195;0,658553589;0,951329822;0,907807491;1,028165804;0,985406923;1,110517892;1,212279938;1,107582703;1,086840074;1,189031496;1,194519633;1,195388743;0,696685157;1,159684779;0,628841203;1,151845176;0,542916336;0,489924432;0,613538543;0,925857845;0,896657706;1,003459867;0,736220354;1,138182327;1,004833973;1,211366285;1,05277385;0,71334276;0,876117594;0,886955058;1,002951246;0,872587804;0,72119065;1,042631467;1,003303448;0,936392312;1,230649865;0,868666449;1,028706538;0,948533441;0,834503369;1,085703187;1,109919149;1,262075609;1,282216387;1,44400143;1,460104832;1,8511993;1,365380611;1,116936257;1,346927296;1,133631151;1,149118718;0,856090247;0,992784002
0,703277033;0,735266301;0,654748771;0,63778092;0,821224316;0,923873601;0,691445116;0,783161635;0,928523704;0,732556417;0,722726872;0,887948993;0,952845326;0,957632166;0,820812033;1,02870861;1,109299688;0,983863967;1,091167498;1,092421959;1,009564357;1,006538527;0,664968846;1,005816513;0,569629825;0,971976112;0,515475654;0,454512589;0,58424621;0,792277452;0,722229646;0,843684448;0,77986751;1,034287904;0,944128326;1,04440957;0,996284268;0,704641298;0,832447131;0,807406602;0,927170834;0,811972798;0,740033459;0,993631358;0,84193276;0,895795847;1,043578787;0,874045299;0,954132936;0,991846523;0,9231029;1,03028316;1,031424709;1,183089123;1,087459018;1,298194965;1,26667081;1,365380611;1,922559059;1,202469558;1,267391789;1,066979505;1,184988942;0,900990827;0,950820165
0,800824567;0,799783499;0,742001647;0,746953193;0,891195467;0,870700416;0,711385967;0,973657359;1,119603669;0,977541941;0,976086517;0,926379415;0,975532317;1,012964143;0,950121976;0,917092676;0,93384817;0,918584355;0,882561338;1,071869934;0,878977164;0,89024245;0,635429453;0,823034013;0,605067566;0,915885866;0,460742421;0,469728753;0,64251493;0,762771209;0,648797593;0,760632099;0,827866433;0,961247417;0,988693279;0,96177054;0,960589628;0,69400894;0,894499951;0,860512454;0,842285998;0,946869286;0,736532157;0,916025711;0,807749481;0,767748652;1,00398817;0,83512801;0,917641697;0,911566211;0,751091567;0,918470407;0,949598852;0,906459282;0,94015155;1,048681573;1,030025224;1,116936257;1,202469558;1,928150784;1,139223395;0,971368046;1,057833647;0,973968126;0,843720704
0,629885379;0,765233515;0,71394979;0,700695599;0,854775704;0,84518545;0,661269688;0,681403214;0,895116304;0,685331303;0,681357635;0,893136722;0,927007163;0,977614453;0,891754847;1,039494279;1,084307845;1,006999498;0,981562223;1,103847807;1,045291111;1,099562337;0,709323513;1,060097063;0,656079888;1,075773161;0,525395321;0,495542054;0,683303034;0,904564642;0,852600339;0,969234116;0,763150344;1,061019003;0,999255196;1,093959217;1,04984384;0,714960818;0,849110431;0,877988926;0,955105635;0,878172279;0,752655759;0,983242434;0,996592963;0,933018423;1,11287661;0,84585567;1,00471122;0,999027301;0,841569164;1,059020775;1,110362509;1,188815513;1,147216309;1,306520399;1,29678512;1,346927296;1,267391789;1,139223395;1,729044756;1,188486101;1,181207949;0,873475561;0,951573255
0,59643758;0,678678828;0,62451119;0,603223685;0,714960818;0,751303407;0,577334245;0,659835501;0,815852717;0,560922148;0,620063086;0,747416235;0,874875564;0,791325471;0,729739319;0,858226248;0,893964914;0,823244817;0,811613862;0,933674659;0,914459966;0,949735072;0,569432489;0,857868349;0,479637025;0,929571505;0,428794589;0,398213093;0,555808485;0,756784292;0,722517623;0,848004102;0,723136048;0,920537005;0,874797872;0,937354134;0,914858783;0,73286304;0,822439931;0,848227336;0,861080121;0,828243496;0,67739847;0,84611516;0,838477037;0,822937676;0,973888362;0,714002103;0,92144755;0,956353362;0,795385117;0,966352275;1,050719165;1,027437575;1,044406462;1,093155368;1,128513863;1,133631151;1,066979505;0,971368046;1,188486101;1,803264602;1,246544017;0,79933496;0,916406918
0,728887301;0,761579937;0,672617845;0,69196306;0,812970358;0,77333468;0,692566465;0,694612345;0,861975646;0,669059569;0,734600225;0,875040788;0,967465337;0,86296233;0,694721113;0,8765998;0,951025788;0,851435482;0,915313538;1,046643463;0,860572018;0,878513604;0,747406395;0,902934672;0,672379591;0,997521637;0,571188837;0,501975957;0,713279053;0,826506829;0,680609724;0,913705321;0,796608502;1,030030403;0,975767982;1,000960786;1,139718031;0,811400987;0,952051318;0,934783059;0,870488059;0,926084187;0,831481683;0,935373515;0,945807501;0,994716969;0,9964728;0,894057109;1,031672286;1,086074553;0,869131045;0,976775383;1,075842566;1,031351161;1,001595268;1,167964117;1,156701421;1,149118718;1,184988942;1,057833647;1,181207949;1,246544017;2,097635067;1,017708511;0,9391312
1,030103951;0,706464461;0,706672675;0,64724376;0,726022033;0,725762025;0,776341346;0,756293799;0,848635994;0,766858824;0,826451409;0,871770489;0,857463835;0,728011975;0,665128372;0,865378022;0,809602685;0,7938779;0,814293187;0,991355512;0,786378068;0,685857534;0,668922831;0,666402515;0,619673592;0,763569878;0,582408544;0,55546716;0,710686742;0,74282725;0,571933641;0,766754199;0,778896882;0,848817274;0,863321783;0,793721481;0,919158237;0,616252052;0,781247313;0,695393922;0,578633767;0,760001243;0,652449099;0,849698815;0,67138721;0,884149354;0,889307042;0,859892993;0,8353673;0,895895292;0,737594978;0,814619492;0,794954188;0,921876408;0,727029953;0,878000321;0,823791248;0,856090247;0,900990827;0,973968126;0,873475561;0,79933496;1,017708511;1,818437777;0,772868012
0,549988346;0,563596812;0,549305696;0,510511677;0,648865961;0,683553719;0,480377685;0,476527288;0,641846782;0,578770504;0,588618695;0,736896789;0,730511573;0,787358019;0,748040876;0,791442526;0,833005475;0,762502913;0,69871498;0,845668174;0,881811354;0,88470977;0,58677067;0,84829933;0,512640428;0,804122836;0,462662958;0,379365104;0,496283751;0,762375499;0,698205323;0,752412325;0,636483988;0,870674519;0,824083368;0,905425465;0,824946263;0,808120329;0,863339393;0,917069886;0,914785752;0,871942446;0,635595196;0,753214103;0,791359655;0,692193027;0,949907547;0,724089066;0,864639433;0,918737666;0,812016305;0,829827369;0,899179058;0,848814167;0,97975149;0,982336032;1,025160692;0,992784002;0,950820165;0,843720704;0,951573255;0,916406918;0,9391312;0,772868012;1,713460851